,axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,Bankrupt
5116,12821060857.834166,3184414606.43112,1952656221.312206,-5341672360.094767,-1149002604.122377,287976333.02269995,7673365746.031059,1256565551.000251,0
5117,6456734556.201952,-4349679146.289065,-113711771.46795796,549434600.3502483,-3424675765.0009236,681021247.4679078,5887965092.921943,266672641.67516434,0
5118,8974616187.096447,-842268508.8881243,-5832648973.892851,803471471.8673052,-1569367229.0534592,316646966.02693933,-1835229090.6989698,-623427119.0954939,0
5119,8581064350.759839,-5863077671.310461,369878916.0132948,-137411588.7831642,-957428754.4531933,4888727788.493034,-3700309650.816889,816680488.7291137,0
5120,12112230975.537786,-73191178.88283676,-6616776902.202462,462457862.8603904,3607197163.219989,54839536.238408096,-1309198567.775862,-405936197.47888374,0
5121,7769067295.12203,-5996047815.96238,1432269814.119671,477548860.6247017,96916216.45707864,6559060865.889564,-3968781407.229043,1080118641.5635142,0
5122,6711246857.063825,-5463713719.058037,2341988454.569014,3062503170.8283978,-2325899276.3341327,-1625831073.9979668,-1042994485.5255708,1274942673.9483716,0
5123,11771895170.069946,4190261330.9492826,2297878958.831328,-6327587103.067514,2106360693.1106455,4097635619.5470705,-2283814495.5391,3566637085.4131703,0
5124,5415111424.029739,-2268333826.4684896,-2354759667.660988,-2460160842.1034966,-1300115269.443369,2458893636.329879,-2279727111.7866516,-287689994.1141692,0
5125,8027271483.610613,6415280903.893329,3314381763.9990115,-328006575.72255695,6696077565.91979,-1627434018.9320123,1281005116.7619503,-4354821185.016954,0
5126,8002191590.095676,155780854.0015626,-6033240943.402158,2230589120.5231104,-660338480.7808617,1805452457.0017846,-1920288854.0407424,-632250734.6143836,0
5127,10958481432.288475,2236128198.293385,-269975024.3965431,-6479535131.213579,2347983886.6666017,3666902629.064425,-2180864450.7350125,7744692720.51566,0
5128,9634102624.176315,11896291809.367975,2796616614.7448087,1665300534.3471334,1360750464.7641857,3766183827.0492225,-722585174.5487816,1967807615.5445583,0
5129,7619669582.251237,-4386555555.354205,-436404647.0666582,-291523575.85685813,-1759622603.7791674,64107556.18445887,-1839270486.7009382,487454131.46425784,0
5130,10367808533.031422,4634453258.902392,-4277156322.6264653,1144115061.3838532,-3748180099.0682096,-1629523965.9421482,-684572591.0771583,6274043096.471707,0
5131,7988802089.182604,-1731754671.5436945,-1608021115.1181319,-3764474416.8617854,3461018627.083692,-4383884713.515521,603122522.9418801,154240348.5093481,0
5132,2249168140.4253697,-3246717049.1392584,3350645082.00196,3397007902.075273,-118955584.5843925,-6156203.159577652,-378291318.53683585,1223373510.0356073,0
5133,8654665609.730045,-4721267450.83036,3116752174.2818394,91692115.90225913,5467624704.661151,-1687618887.4890242,-95321647.73706295,1674884321.8064535,0
5134,6530516206.908891,-2425128371.8935356,-2961664931.529634,-1862047967.5434356,-3612404697.262979,-2682376478.189511,-956188774.3611393,-385421537.7896994,0
5135,6601321538.576007,3089503965.6724772,-4493751817.008662,3472948466.5938525,8292417471.029658,2095982122.7564714,19121173.445159312,-30527448.94430088,0
5136,8935479605.641573,-135577041.91936266,-6499648554.742818,2199310629.131613,-2226065422.208869,-1228900079.542138,-1196646251.882648,-650752326.7733023,0
5137,6198169379.748845,5330497664.210622,3406565825.025026,-3661991207.9292574,568826537.1051947,6098959028.650497,-2200977521.575713,3401460731.3679614,0
5138,8277963577.023187,-599825239.447668,-2916026144.9280024,5764489174.411541,1410544852.5257187,-1553697851.5250144,-210550597.90540045,426202901.5275508,0
5139,6683852068.727007,-4202071016.766742,86196732.6682161,974578680.2226537,-2894677062.1025863,-2090819871.017024,-1013569055.0815586,572785345.3966157,0
5140,10919173577.83558,-5805600336.908412,1533825800.409913,-1615364610.2895117,4710844723.844626,2277697532.6433697,-2209356888.9182143,1369224588.8057685,0
5141,1814990072.688643,-2556128660.763993,2588124899.1535935,2634336984.9891005,-125781898.69291955,-29263387.90818282,-303969670.40912366,951310983.1801168,0
5142,5956500292.889195,-5317783122.908387,3192951736.443389,3309237585.928163,-910909548.3442547,-501905347.0258982,-1061990590.6043642,1477454564.1654868,0
5143,9879165834.130732,-720346242.275167,-6811910127.182375,1035990759.5754218,-272989467.2894758,4890824744.957861,-3406696762.7066665,-712304519.1734053,0
5144,9769633791.50442,-2319616001.7607474,-1822172937.180455,-5297417518.669035,5663367388.907531,-1753590196.6132865,-385418535.0295851,233825879.08245757,0
5145,10752883674.191965,2896765869.470795,-3633925270.4556575,-876260242.4582188,3745811630.364704,795369524.80788,-816767075.1135627,4034931476.2830124,0
5146,13866247705.139698,-505875343.9628522,8916040242.200493,446713433.30349237,3134581839.7964606,-3840190112.1805363,203154952.84500614,-3260434460.86596,0
5147,5315250248.747124,-1948195755.3326397,-2456998099.5615077,-1558475517.620461,-2952134470.3973627,-2192969193.974651,-777730604.0020908,-328116987.4472023,0
5148,9058242835.849226,5108872909.535389,-1546531376.5358582,2804937741.3776484,-2151945825.6744576,240338752.73771653,-1043484587.4549807,-3775298000.360673,1
5149,9977697935.364431,-7511951689.221655,1768915020.8043232,1297911268.481715,-1133456123.4622126,4946515948.979502,-3992816419.9964457,1364891257.0496438,0
5150,7475654313.959151,4089093529.5558615,1758585847.1662798,-3417757736.109254,-2770398789.972023,3552729197.691738,-2167942305.5004325,3383890932.253898,0
5151,6312934029.174377,-2095530205.6905735,-2034723848.214101,-3055690595.8119073,735790287.1113508,665684222.7294925,-1435813752.2593446,-114255626.99083681,0
5152,10450074764.524998,7348778375.642529,4334489044.250782,-4300519278.676361,-1221693736.714811,-2207048646.0000467,192746780.04108164,3611801164.6731577,0
5153,7544394405.075138,-1597827537.9606583,-1467373618.8986528,-3572802151.3586197,3436916671.641118,-4273001306.9069533,649030627.5902638,161546284.02283394,0
5154,8965834910.491627,1487314064.2605662,-6224355792.614167,3043096611.8394794,3185758966.5997143,377164367.45877606,-749428345.2299056,-430386708.68254185,0
5155,5838434249.888815,-2573758977.887148,-2521652025.6347146,-2273177516.1129866,-2493489893.54377,1925369577.6476355,1917828847.3716404,-425858648.24449146,0
5156,7743866984.238702,-6380438753.815292,3829871147.7643642,3573795009.077519,-285646334.7582711,-1216911865.6424224,-1026758068.49862,1821181278.6885467,0
5157,12365520466.605844,-6672043689.087835,2860770751.3972344,632647285.877672,3414208699.2217674,-5101022281.488678,111724766.96511702,1898399604.1626997,0
5158,9684282597.050995,102108424.36556605,-7254394256.064635,2446111017.8093123,-335706327.4300539,3472212185.329905,-2734123743.778832,-751891767.0098212,0
5159,10661668413.53558,-2327622655.346795,6102047505.370448,815532067.255256,-975532286.1958889,5424723379.720198,-3602838240.692146,-2619409369.206109,0
5160,8586610179.271716,5598588912.604044,-3763931901.359456,3804996609.89759,-1561259196.089084,384523592.9210451,-735156327.9697295,1571037080.416392,0
5161,1558297903.2216098,-2712363761.9393487,3160473014.660945,3128792634.9926434,133585696.52758317,171901095.25237784,-271493719.9493455,1107926597.5958915,0
5162,8185717353.193386,-3409481207.2294583,-3569726644.551392,-3659100269.839662,-2082323785.1037338,3395356472.709629,-3344204505.319244,-438077576.6145638,0
5163,3404732789.558545,2424827832.9283376,-4351052843.976218,4432005219.752335,2662416463.5731955,4803137964.125139,-1430075405.9723895,-373693974.4007469,0
5164,5533946248.411733,-3345424382.483695,-170978563.98895523,582992536.0616683,-2459059647.998052,-1781993865.8902144,-836476847.4756224,399047767.9404543,0
5165,8844484026.54067,-2817735112.319841,-2228418433.770654,-5207583375.488549,4132306640.1920147,3704197030.5926127,-2528547133.718502,32483416.86408092,0
5166,5350092171.040042,-2372045274.790649,-2350099247.826385,-1633288102.113759,-3433323369.0207224,168130211.77289185,5107906635.238341,-460105439.4480058,0
5167,12112828704.709665,1132535444.069776,1396109027.339857,-5378147202.054085,1228547929.5079958,2510398975.353957,-2517874965.255515,-4213392207.7351084,0
5168,11282367585.341234,7353240260.222347,3725196872.1060843,-4091320509.3204613,-4614713456.856681,4855731644.513058,-3025891857.05072,2123043913.9145145,0
5169,9241702120.036917,-5644303566.796174,-623525210.1708976,-559786691.2877578,-2174519873.6760798,2592052112.559633,-3190231973.921015,562201209.3816401,0
5170,6586600646.082408,-2414183118.4322453,-3044685482.8351693,-1931246013.0514655,-3658253120.7491317,-2717503717.3986073,-963755356.5813125,-406599023.6339718,0
5171,4525145482.041509,-1658599088.9991043,-2091768652.3298092,-1326810237.974229,-2513303670.743528,-1866987286.762224,-662122000.7048934,-279342840.66450554,0
5172,4828522365.198552,-1992865295.5728407,-2164257418.6852727,-1449772481.8027098,-2931595553.0322695,-706076116.4372147,2481404655.407919,-369779173.2838917,0
5173,9499118401.468462,-8092373433.319859,2726683114.3798165,2210743493.512742,-1782775701.716861,6699262851.238325,3593325984.5494957,1390508436.9546154,0
5174,8671755019.370493,6857801711.390087,3336936237.230233,-2859490934.2867274,-5668631096.222763,-750597800.9158686,-796392267.9828041,3755262710.568285,0
5175,9698486766.005554,-4741867377.711538,1962728063.5612032,-238739925.3118614,3652174407.2201257,-4293175390.844364,352273324.10045344,1401825015.5063748,0
5176,1602438580.7597926,-957465783.7649834,-547014995.3177878,-1608676643.5642498,1338922019.048759,5465139570.737493,-2176085809.097999,-38100416.3125262,0
5177,10732314019.929747,-991045873.6330953,5094176149.598121,-569287248.8193527,2757214220.9362717,-3563197253.952777,259609383.36924347,-1858495693.6101387,0
5178,12939361759.490648,386573905.1095249,-6379539057.797396,167707182.25514212,6250758127.510009,-1193161055.0887713,-510395694.99246925,-220187971.7462467,0
5179,5139863993.304543,-1430560855.6756587,-1337639459.6327262,-2513265071.886111,1521198527.3174496,-819035143.7351972,-493029781.20844775,5322580.942004716,0
5180,2617716261.887228,-4556380851.891879,5309139920.311668,5255921440.796885,224404749.20191094,288769106.0565323,-456070385.66260666,1861157270.0618255,0
5181,7658854030.918754,-3069791787.119191,-3402899339.3072977,-3053615682.936425,-2672410224.7383456,1186575420.7211604,-2498186096.882838,-429639899.6504181,0
5182,9373011142.244204,-4485301454.117303,2405281802.0924177,-295465911.0754124,4837606171.383833,-4304775723.626761,628831531.1639277,1512613913.125066,0
5183,407981370.44482934,-149537187.70655096,-188591205.4798166,-119623526.21722567,-226596267.4576436,-168325202.99706218,-59696078.79362651,-25185195.79329399,0
5184,5199198059.371264,2200685402.4523983,-5538522250.494718,4340151657.922121,3142724031.452046,7155498473.981712,-2514097572.091635,-488274132.6795587,0
5185,5121315442.373893,-1877112937.2323365,-2367350871.604872,-1501612221.707467,-2844421455.936932,-2112955453.1134894,-749353946.828867,-316145151.4187873,0
5186,2796661739.4645414,122208519.04639368,779539916.6192197,-2321230433.8116755,6427529472.309014,-1692779573.5604615,1168738047.2437618,470924940.8331548,0
5187,4037428538.684683,-768397841.9873649,211656293.47735792,-3607301184.956209,7123801346.273345,3473559054.473553,-929545070.683184,396697073.7051191,0
5188,9285896243.745148,1095928740.1470177,-7653459559.436775,4213667123.6767225,-868189429.8216642,535736957.5745909,-1524103779.1669676,-794819019.420301,0
5189,232500954.67965186,19648440.019389953,73983559.44224408,-190402608.03599098,555999493.4982827,-200155862.72686234,123443073.8693939,41994105.57863378,0
5190,12726344573.728964,6715113801.490342,3712763514.389712,-5402353046.923691,-342868062.8741542,-3195614395.7080283,235596511.6873428,3802389148.1113257,0
5191,12026365866.08067,-5861273408.084916,1041882846.6515254,-2571876099.119845,5473275293.541918,2061720341.2185814,-2233840104.695451,1307180785.850344,0
5192,6703114001.349068,3788887189.4081316,4645594948.910375,-3847802425.0800176,3908493026.914396,6690295781.944991,-2392608618.1978245,-4635850393.665757,0
5193,5688754320.280711,-2085095997.598818,-2629652020.071575,-1667990013.4534924,-3159581757.5065203,-2347069731.92991,-832381943.7426854,-351173856.83559966,0
5194,1716372100.683037,140645488.32688996,559304122.8534111,-1398947972.2536309,4088817946.873907,-1476873139.1088758,905335395.0066673,311229017.3109911,0
5195,8885513228.61993,-7159484990.9429865,2666181307.565907,2824998475.685263,-1821891533.7681375,1580640625.7287118,-2594854007.65703,1553608264.0185585,0
5196,10257385957.303707,2224000647.874905,1603678245.0574887,-4385372181.3819275,-524836700.7637175,1073272509.2536604,8643616284.454824,846432053.7984998,0
5197,9994040732.138456,1340165353.864184,3674565667.391734,-3112701437.5556774,4543148161.538623,-4026895219.8807974,875996544.0438933,-2691177409.0893345,0
5198,8385835794.845801,-279955978.6615801,-6005395305.028629,1558355655.994225,-678643630.1217206,2556742331.6857953,-2326141211.639437,-633545086.4697461,0
5199,3915314663.3545156,-4921625897.276683,4016132899.093504,2872832707.369251,1577613416.8481383,5898176939.456979,-2642855706.715335,1566712950.0734599,0
5200,9602391203.413935,312546584.8388026,-7341614588.669577,2814839303.0956745,-420672499.6500603,2921343665.5408454,-2499730491.1804943,-760703940.2500843,0
5201,5851002065.9766035,-4564971785.02061,1059179496.4574829,41240033.77331356,564705815.9340535,6322895609.334265,-3430842246.3775682,807570733.4349697,0
5202,5309505268.9536,-1994534526.898576,-2428987138.222023,-1705848696.5078418,-2657206057.5454407,-1388750133.4025686,-1031022002.1362326,-319801790.8962124,0
5203,15113183541.342503,7783810745.040639,-1284027063.7307217,-535092419.26274997,688865106.98014,-2867901596.287513,123170664.74423891,3368109868.1498623,0
5204,8252671274.079117,-2395126348.485678,-2194582110.388108,-4152553125.2365723,2486530402.837987,-367958331.4598241,-1143502150.6734262,-5900743.618892787,0
5205,4819639076.904712,-1766539664.6323977,-2227899628.116269,-1413158205.8424933,-2676867877.8878927,-1988489633.9959173,-705212480.1141176,-297522295.3747688,0
5206,14133478346.642649,9370846600.748106,-1295743867.216916,666608492.8720771,1969265895.1866782,5174156413.709694,-2184113095.3660846,3301850276.285582,0
5207,13561348724.994328,5258626213.251269,-3098065364.7593093,2305902084.4459095,1227782282.6264818,2344233790.1850843,-1973417558.21649,-4869242407.791229,0
5208,8369475701.129554,3466793466.6559515,-303377293.8466803,-3564558702.891,1154058316.6555943,-2395684390.4087553,442019113.6555793,7990713379.273293,0
5209,10057587392.06598,1926782529.6988401,-5476240254.787241,2147958660.780427,6834390624.037768,-2557880902.2290597,764103232.0672079,-111866745.04753673,0
5210,9934433800.019413,1470327045.4239635,-5497386992.28407,2129263096.2186022,2983555656.2826056,-2029021627.0584881,-76545769.7890145,-766436839.1006843,0
5211,10418636830.381168,-2035306342.09398,-2693437601.468086,-4132818248.095925,3913740090.6467023,-4800522565.696796,404985790.4486059,91921730.31886314,0
5212,6634939339.491278,-4580804524.584576,827732624.93735,1653177399.0288413,-2682429638.979518,-1919691705.4112873,-1014467351.7742575,798870602.9911357,0
5213,7290598027.673291,-3688904585.310888,-1527427892.759156,-435102003.9343277,-3574877086.573129,-2621064255.1976953,-1087411107.237151,121683849.52256492,0
5214,9180908625.519333,-2798708555.232715,-2025054040.7513595,-3174067759.491208,1048838828.8738462,-4565280282.1264105,25026282.81940442,122100357.7153924,0
5215,6529012227.660423,-2706606103.7761555,-2853966304.244622,-2879056179.2976623,-1738153170.6999786,2495791562.033524,-2600061833.84461,-351523625.3427201,0
5216,9631428778.553192,245188284.8618398,-5442826185.451195,992718550.6455489,2387967087.55349,-1719620773.4136367,-424100914.574597,-346927711.7187882,0
5217,2801072510.598666,-852828181.9808879,-162368447.11915755,-2589370643.546774,4212942481.468332,4412325669.222128,-1530431671.2273114,179397351.129371,0
